lsoa,N,status
E01016157,5,outside_london
E01016768,5,outside_london
E01024462,5,outside_london
E01015896,5,outside_london
E01023877,5,outside_london
E01021297,5,outside_london
E01017776,5,outside_london
E01017758,5,outside_london
E01018027,5,outside_london
E01033760,5,outside_london
E01016136,5,outside_london
E01017832,5,outside_london
E01030840,5,outside_london
E01023885,5,outside_london
E01009345,5,outside_london
E01015291,5,outside_london
E01023505,5,outside_london
E01021783,5,outside_london
E01023681,5,outside_london
E01017836,5,outside_london
E01021501,5,outside_london
E01021871,5,outside_london
E01017850,5,outside_london
E01016467,5,outside_london
E01017900,5,outside_london
E01017819,5,outside_london
E01015855,5,outside_london
E01009239,5,outside_london
E01009060,5,outside_london
E01017987,5,outside_london
E01020952,5,outside_london
E01019893,5,outside_london
E01030409,5,outside_london
E01031696,5,outside_london
E01016742,5,outside_london
E01007875,5,outside_london
E01008095,5,outside_london
E01021299,5,outside_london
E01030297,5,outside_london
E01024485,5,outside_london
E01024070,5,outside_london
E01017620,5,outside_london
E01021857,5,outside_london
E01030636,5,outside_london
E01030649,5,outside_london
E01016209,5,outside_london
E01030363,5,outside_london
E01015765,5,outside_london
E01030584,5,outside_london
E01022026,5,outside_london
E01023813,5,outside_london
E01023909,5,outside_london
E01024290,5,outside_london
E01031130,5,outside_london
E01030836,5,outside_london
E01031743,5,outside_london
E01030583,5,outside_london
E01030443,5,outside_london
E01021854,5,outside_london
E01023540,5,outside_london
E01013658,5,outside_london
E01030683,5,outside_london
E01016502,5,outside_london
E01017828,5,outside_london
E01022037,5,outside_london
E01009414,5,outside_london
E01017594,5,outside_london
E01013945,5,outside_london
E01015842,5,outside_london
E01021434,5,outside_london
E01026791,5,outside_london
E01023835,5,outside_london
E01023883,5,outside_london
E01016576,5,outside_london
E01015289,5,outside_london
E01030451,5,outside_london
E01022879,5,outside_london
E01015781,5,outside_london
E01016022,5,outside_london
E01029116,5,outside_london
E01022312,5,outside_london
E01024352,5,outside_london
E01009638,5,outside_london
E01021370,5,outside_london
E01021682,5,outside_london
E01030658,5,outside_london
E01021639,5,outside_london
E01024353,5,outside_london
E01023476,5,outside_london
E01033125,5,outside_london
E01010107,5,outside_london
E01023204,5,outside_london
E01016575,5,outside_london
E01031469,5,outside_london
E01017755,5,outside_london
E01031229,5,outside_london
E01013760,5,outside_london
E01005945,5,outside_london
E01021801,5,outside_london
E01015731,5,outside_london
E01009412,5,outside_london
E01030353,5,outside_london
E01030349,5,outside_london
E01024466,5,outside_london
E01023786,5,outside_london
E01028500,5,outside_london
E01017934,5,outside_london
E01004929,5,outside_london
E01030316,5,outside_london
E01013739,5,outside_london
E01016158,5,outside_london
E01023778,5,outside_london
E01021859,5,outside_london
E01031636,5,outside_london
E01016499,5,outside_london
E01015967,5,outside_london
E01021263,5,outside_london
E01013816,5,outside_london
E01021968,5,outside_london
E01023923,5,outside_london
E01009172,5,outside_london
E01013820,5,outside_london
E01023725,5,outside_london
E01023330,5,outside_london
W01001870,5,outside_london
E01017748,5,outside_london
E01029951,5,outside_london
E01030618,5,outside_london
E01021736,5,outside_london
E01016016,5,outside_london
E01032979,5,outside_london
E01030606,5,outside_london
E01023398,5,outside_london
E01021169,5,outside_london
E01023361,5,outside_london
E01023499,5,outside_london
E01015652,5,outside_london
E01016490,5,outside_london
E01021488,5,outside_london
E01021491,5,outside_london
E01015767,5,outside_london
E01005279,5,outside_london
E01024090,5,outside_london
E01030418,5,outside_london
E01030376,5,outside_london
E01015732,5,outside_london
E01015622,5,outside_london
E01016549,5,outside_london
E01021430,5,outside_london
E01026467,5,outside_london
E01024509,5,outside_london
E01024595,5,outside_london
E01024586,5,outside_london
E01024584,5,outside_london
E01023863,5,outside_london
E01009483,5,outside_london
E01031576,5,outside_london
E01030301,5,outside_london
E01024657,5,outside_london
E01024833,5,outside_london
E01026599,5,outside_london
E01030655,5,outside_london
E01022083,5,outside_london
E01016872,5,outside_london
E01016873,5,outside_london
E01021704,5,outside_london
E01024228,5,outside_london
E01030317,5,outside_london
E01015728,5,outside_london
E01016067,5,outside_london
E01023922,5,outside_london
E01021563,5,outside_london
E01015729,5,outside_london
E01024553,5,outside_london
E01016359,5,outside_london
E01016414,5,outside_london
E01033269,5,outside_london
E01023781,5,outside_london
E01015491,5,outside_london
E01021455,5,outside_london
E01005191,5,outside_london
E01024737,5,outside_london
E01030379,5,outside_london
E01023757,5,outside_london
E01023935,5,outside_london
E01021300,5,outside_london
E01009508,5,outside_london
E01015771,5,outside_london
E01024383,5,outside_london
E01031043,5,outside_london
E01024049,5,outside_london
E01015898,5,outside_london
E01030732,5,outside_london
E01017698,5,outside_london
E01030514,5,outside_london
E01023116,5,outside_london
E01023728,5,outside_london
E01021320,5,outside_london
E01028520,5,outside_london
E01030558,5,outside_london
E01030640,5,outside_london
E01009138,5,outside_london
E01009317,5,outside_london
E01008974,5,outside_london
E01033064,5,outside_london
E01030364,5,outside_london
E01024307,5,outside_london
E01011037,5,outside_london
E01016305,5,outside_london
E01021314,5,outside_london
E01016177,5,outside_london
E01015600,5,outside_london
E01017392,5,outside_london
E01021020,5,outside_london
E01030733,5,outside_london
E01033675,5,outside_london
E01030570,5,outside_london
E01009548,5,outside_london
E01024333,5,outside_london
E01023910,5,outside_london
E01009343,5,outside_london
E01009836,5,outside_london
E01024275,5,outside_london
E01011235,5,outside_london
E01016500,5,outside_london
E01015894,5,outside_london
E01017904,5,outside_london
E01030800,5,outside_london
E01033720,5,outside_london
E01009610,5,outside_london
E01023453,5,outside_london
E01030656,5,outside_london
E01012914,5,outside_london
E01033762,5,outside_london
E01033677,5,outside_london
E01021287,5,outside_london
E01033691,5,outside_london
E01033623,5,outside_london
E01015750,5,outside_london
E01015983,5,outside_london
E01020972,5,outside_london
E01023957,5,outside_london
E01026622,5,outside_london
E01021841,5,outside_london
E01015984,5,outside_london
E01011339,5,outside_london
E01015739,5,outside_london
E01007805,5,outside_london
E01016356,5,outside_london
E01005811,5,outside_london
E01031554,5,outside_london
E01009626,5,outside_london
E01016540,5,outside_london
E01034287,5,outside_london
E01035570,5,outside_london
E01015946,5,outside_london
E01034090,5,outside_london
E01035736,5,outside_london
E01034020,5,outside_london
E01035013,5,outside_london
E01016954,5,outside_london
E01024092,5,outside_london
E01034286,5,outside_london
E01033804,5,outside_london
E01015892,5,outside_london
E01035281,5,outside_london
E01034451,5,outside_london
E01035279,5,outside_london
E01030407,5,outside_london
E01027162,5,outside_london
E01017717,5,outside_london
E01035284,5,outside_london
E01035579,5,outside_london
E01021317,5,outside_london
E01015727,5,outside_london
E01016503,5,outside_london
E01034092,5,outside_london
E01030550,5,outside_london
E01015844,5,outside_london
E01019542,5,outside_london
E01034992,5,outside_london
E01030837,5,outside_london
E01034082,5,outside_london
E01030648,5,outside_london
E01034357,5,outside_london
E01016073,5,outside_london
E01028036,4,outside_london
E01031565,4,outside_london
E01020982,4,outside_london
E01009928,4,outside_london
E01033274,4,outside_london
E01030831,4,outside_london
E01009349,4,outside_london
E01017561,4,outside_london
E01015839,4,outside_london
E01030738,4,outside_london
E01023693,4,outside_london
E01023683,4,outside_london
E01016990,4,outside_london
E01030527,4,outside_london
E01023958,4,outside_london
E01032810,4,outside_london
E01009515,4,outside_london
E01031599,4,outside_london
E01021829,4,outside_london
E01033008,4,outside_london
E01016078,4,outside_london
E01033498,4,outside_london
E01021105,4,outside_london
E01024452,4,outside_london
E01017192,4,outside_london
E01017833,4,outside_london
E01016339,4,outside_london
E01023488,4,outside_london
E01021756,4,outside_london
E01032798,4,outside_london
E01023063,4,outside_london
E01023601,4,outside_london
E01030601,4,outside_london
E01015966,4,outside_london
E01024027,4,outside_london
E01017674,4,outside_london
E01017474,4,outside_london
E01033631,4,outside_london
E01019611,4,outside_london
E01030419,4,outside_london
E01023854,4,outside_london
E01030933,4,outside_london
E01016551,4,outside_london
E01021290,4,outside_london
E01017536,4,outside_london
E01009199,4,outside_london
E01021833,4,outside_london
E01013632,4,outside_london
E01015714,4,outside_london
E01033543,4,outside_london
E01023706,4,outside_london
E01030758,4,outside_london
E01015547,4,outside_london
E01024652,4,outside_london
E01031392,4,outside_london
E01021271,4,outside_london
E01021458,4,outside_london
E01016993,4,outside_london
E01021795,4,outside_london
E01023524,4,outside_london
E01015805,4,outside_london
E01033268,4,outside_london
E01030722,4,outside_london
E01030960,4,outside_london
E01009334,4,outside_london
E01016190,4,outside_london
E01033023,4,outside_london
E01022873,4,outside_london
E01015997,4,outside_london
E01017903,4,outside_london
E01024302,4,outside_london
E01017940,4,outside_london
E01017466,4,outside_london
E01030501,4,outside_london
E01030538,4,outside_london
E01031033,4,outside_london
E01024427,4,outside_london
E01024428,4,outside_london
E01030742,4,outside_london
E01023798,4,outside_london
E01016565,4,outside_london
E01016596,4,outside_london
E01029425,4,outside_london
E01030438,4,outside_london
E01015791,4,outside_london
E01027224,4,outside_london
E01024437,4,outside_london
E01016494,4,outside_london
E01017155,4,outside_london
E01017804,4,outside_london
E01024678,4,outside_london
E01021160,4,outside_london
E01017377,4,outside_london
E01032587,4,outside_london
E01030513,4,outside_london
E01030759,4,outside_london
E01030815,4,outside_london
E01030826,4,outside_london
E01017986,4,outside_london
E01021638,4,outside_london
E01023523,4,outside_london
E01016476,4,outside_london
E01015580,4,outside_london
E01021016,4,outside_london
W01000613,4,outside_london
E01021241,4,outside_london
E01009351,4,outside_london
E01033639,4,outside_london
E01016898,4,outside_london
E01030481,4,outside_london
E01021685,4,outside_london
E01024292,4,outside_london
E01032847,4,outside_london
E01013668,4,outside_london
E01006534,4,outside_london
E01030665,4,outside_london
E01030813,4,outside_london
E01031557,4,outside_london
E01012385,4,outside_london
E01033753,4,outside_london
E01033654,4,outside_london
E01012163,4,outside_london
E01024453,4,outside_london
E01008703,4,outside_london
E01023904,4,outside_london
E01030995,4,outside_london
E01010511,4,outside_london
E01024076,4,outside_london
E01031591,4,outside_london
E01026133,4,outside_london
E01015884,4,outside_london
E01018518,4,outside_london
E01016501,4,outside_london
E01023826,4,outside_london
E01021302,4,outside_london
E01009974,4,outside_london
E01031436,4,outside_london
E01017641,4,outside_london
E01008914,4,outside_london
E01009140,4,outside_london
E01033399,4,outside_london
E01028597,4,outside_london
E01007118,4,outside_london
E01018081,4,outside_london
E01032726,4,outside_london
E01021380,4,outside_london
E01022846,4,outside_london
E01005208,4,outside_london
E01017815,4,outside_london
E01017499,4,outside_london
E01017519,4,outside_london
E01019595,4,outside_london
E01016392,4,outside_london
E01021826,4,outside_london
E01032187,4,outside_london
E01017072,4,outside_london
E01017796,4,outside_london
E01030865,4,outside_london
E01015751,4,outside_london
E01023915,4,outside_london
E01020569,4,outside_london
E01017978,4,outside_london
E01031620,4,outside_london
E01030916,4,outside_london
E01021462,4,outside_london
E01029395,4,outside_london
E01017767,4,outside_london
E01021849,4,outside_london
E01016154,4,outside_london
E01024661,4,outside_london
E01030944,4,outside_london
E01024091,4,outside_london
E01017575,4,outside_london
E01017783,4,outside_london
E01029988,4,outside_london
E01026643,4,outside_london
E01033265,4,outside_london
E01023403,4,outside_london
E01016159,4,outside_london
E01009077,4,outside_london
E01024576,4,outside_london
E01017925,4,outside_london
E01024362,4,outside_london
E01024078,4,outside_london
E01015753,4,outside_london
E01031741,4,outside_london
E01030590,4,outside_london
E01022063,4,outside_london
W01001832,4,outside_london
E01030666,4,outside_london
E01016702,4,outside_london
E01023674,4,outside_london
E01014370,4,outside_london
E01015367,4,outside_london
E01021648,4,outside_london
E01031580,4,outside_london
E01030375,4,outside_london
E01020985,4,outside_london
E01016152,4,outside_london
